head entity id	Relation_id	tail entity id
1493	4	15954
15954	4	1493
1493	4	15955
15955	4	1493
1493	4	15956
15956	4	1493
1493	4	15957
15957	4	1493
1493	4	15958
15958	4	1493
1493	4	15959
15959	4	1493
1493	4	15959
15959	4	1493
1493	4	15960
15960	4	1493
1493	4	15961
15961	4	1493
1493	4	15961
15961	4	1493
1493	4	15962
15962	4	1493
1493	4	15962
15962	4	1493
1493	4	15963
15963	4	1493
1493	4	15964
15964	4	1493
1493	4	15965
15965	4	1493
1493	4	15966
15966	4	1493
1493	4	15967
15967	4	1493
1493	4	15967
15967	4	1493
1493	4	15968
15968	4	1493
1493	4	15968
15968	4	1493
1493	4	15969
15969	4	1493
1493	4	15970
15970	4	1493
1493	4	15971
15971	4	1493
1493	4	15972
15972	4	1493
1493	4	15973
15973	4	1493
1493	4	15973
15973	4	1493
1493	4	15974
15974	4	1493
1493	4	15975
15975	4	1493
1493	4	15975
15975	4	1493
1493	4	15976
15976	4	1493
1493	4	15977
15977	4	1493
1493	4	15977
15977	4	1493
1493	4	15978
15978	4	1493
1493	4	15979
15979	4	1493
1493	4	15980
15980	4	1493
1493	4	15981
15981	4	1493
1493	4	15982
15982	4	1493
1493	4	15983
15983	4	1493
1493	4	15984
15984	4	1493
1493	4	15985
15985	4	1493
1493	4	15986
15986	4	1493
1493	4	15987
15987	4	1493
1493	4	15988
15988	4	1493
1493	4	15988
15988	4	1493
1493	4	15989
15989	4	1493
1493	4	15989
15989	4	1493
1493	4	15990
15990	4	1493
1493	4	15990
15990	4	1493
1493	4	15991
15991	4	1493
1493	4	15992
15992	4	1493
1493	4	15992
15992	4	1493
1493	4	15993
15993	4	1493
1493	4	15994
15994	4	1493
1493	4	15995
15995	4	1493
1493	4	15995
15995	4	1493
1493	4	15996
15996	4	1493
1493	4	15997
15997	4	1493
1493	4	15997
15997	4	1493
1493	4	15998
15998	4	1493
1493	4	15998
15998	4	1493
1493	4	15999
15999	4	1493
1493	4	16000
16000	4	1493
1493	4	16001
16001	4	1493
1493	4	16002
16002	4	1493
1493	4	16003
16003	4	1493
1493	4	16003
16003	4	1493
1493	4	16004
16004	4	1493
1493	4	16005
16005	4	1493
1493	4	16005
16005	4	1493
1493	4	16006
16006	4	1493
1493	4	16007
16007	4	1493
1493	4	16007
16007	4	1493
1493	4	16008
16008	4	1493
1493	4	16009
16009	4	1493
1493	4	16010
16010	4	1493
1493	4	16010
16010	4	1493
1493	4	16011
16011	4	1493
1493	4	16011
16011	4	1493
1493	4	16012
16012	4	1493
1493	4	16013
16013	4	1493
1493	4	16014
16014	4	1493
1493	4	16015
16015	4	1493
1493	4	16015
16015	4	1493
1493	4	16016
16016	4	1493
1493	4	16017
16017	4	1493
1493	4	16017
16017	4	1493
1493	4	16018
16018	4	1493
1493	4	16019
16019	4	1493
1493	4	16020
16020	4	1493
1493	4	16021
16021	4	1493
1493	4	16021
16021	4	1493
1493	4	16022
16022	4	1493
1493	4	16023
16023	4	1493
1493	4	16024
16024	4	1493
1493	4	16024
16024	4	1493
1493	4	16025
16025	4	1493
1493	4	16026
16026	4	1493
1493	4	16026
16026	4	1493
1493	4	16027
16027	4	1493
1493	4	16027
16027	4	1493
1493	4	16028
16028	4	1493
1493	4	16029
16029	4	1493
1493	4	16030
16030	4	1493
1493	4	16031
16031	4	1493
1493	4	16032
16032	4	1493
1493	4	16032
16032	4	1493
1493	4	16033
16033	4	1493
1493	4	16034
16034	4	1493
1493	4	16034
16034	4	1493
1493	4	16035
16035	4	1493
1493	4	16035
16035	4	1493
1493	4	16036
16036	4	1493
1493	4	16037
16037	4	1493
1493	4	16038
16038	4	1493
1493	4	16038
16038	4	1493
1493	4	16039
16039	4	1493
1493	4	16039
16039	4	1493
1493	4	16040
16040	4	1493
1493	4	16040
16040	4	1493
1493	4	16041
16041	4	1493
1493	4	16042
16042	4	1493
1493	4	16043
16043	4	1493
1493	4	16043
16043	4	1493
1493	4	16044
16044	4	1493
1493	4	16045
16045	4	1493
1493	4	16046
16046	4	1493
1493	4	16047
16047	4	1493
1493	4	16048
16048	4	1493
1493	4	16049
16049	4	1493
1493	4	16049
16049	4	1493
1493	4	16050
16050	4	1493
1493	4	16051
16051	4	1493
1493	4	16052
16052	4	1493
1493	4	16053
16053	4	1493
1493	4	16054
16054	4	1493
1493	4	16055
16055	4	1493
1493	4	16056
16056	4	1493
1493	4	16057
16057	4	1493
1493	4	16058
16058	4	1493
1493	4	16059
16059	4	1493
1493	4	16060
16060	4	1493
1493	4	16061
16061	4	1493
1493	4	16062
16062	4	1493
1493	4	16062
16062	4	1493
1493	4	16063
16063	4	1493
1493	4	16064
16064	4	1493
1493	4	16065
16065	4	1493
1493	4	16066
16066	4	1493
1493	4	16067
16067	4	1493
1493	4	16067
16067	4	1493
1493	4	16068
16068	4	1493
1493	4	16069
16069	4	1493
1493	4	16070
16070	4	1493
1493	4	16071
16071	4	1493
1493	4	16071
16071	4	1493
1493	4	16072
16072	4	1493
1493	4	16072
16072	4	1493
1493	4	16073
16073	4	1493
1493	4	16074
16074	4	1493
1493	4	16074
16074	4	1493
1493	4	16075
16075	4	1493
1493	4	16076
16076	4	1493
1493	4	16076
16076	4	1493
1493	4	16077
16077	4	1493
1493	4	16078
16078	4	1493
1493	4	16079
16079	4	1493
1493	4	16080
16080	4	1493
1493	4	16081
16081	4	1493
1493	4	16082
16082	4	1493
1493	4	16083
16083	4	1493
1493	4	16086
16086	4	1493
1493	4	16106
16106	4	1493
1493	4	16156
16156	4	1493
1493	4	16223
16223	4	1493
1493	4	16371
16371	4	1493
1493	4	16389
16389	4	1493
1493	4	16438
16438	4	1493
1493	4	16463
16463	4	1493
1493	4	16464
16464	4	1493
1493	4	16464
16464	4	1493
1493	4	16464
16464	4	1493
1493	4	16464
16464	4	1493
1493	4	16464
16464	4	1493
1493	4	16551
16551	4	1493
1493	4	16552
16552	4	1493
1493	4	16553
16553	4	1493
1493	4	16554
16554	4	1493
1493	4	16555
16555	4	1493
1493	4	16556
16556	4	1493
1493	4	16564
16564	4	1493
1493	4	16623
16623	4	1493
1493	4	16701
16701	4	1493
1493	4	16701
16701	4	1493
1493	4	16701
16701	4	1493
1493	4	16701
16701	4	1493
1493	4	16701
16701	4	1493
1493	4	16701
16701	4	1493
1493	4	16701
16701	4	1493
1493	4	16701
16701	4	1493
1493	4	16701
16701	4	1493
1493	4	16724
16724	4	1493
1493	4	16724
16724	4	1493
1493	4	16833
16833	4	1493
1493	4	16896
16896	4	1493
1493	4	17012
17012	4	1493
1493	4	17244
17244	4	1493
1493	4	17244
17244	4	1493
1493	4	17244
17244	4	1493
1493	4	17244
17244	4	1493
1493	4	17244
17244	4	1493
1493	4	17244
17244	4	1493
1493	4	17568
17568	4	1493
1493	4	17594
17594	4	1493
1493	4	17728
17728	4	1493
1493	4	17728
17728	4	1493
1493	4	17803
17803	4	1493
1493	4	18150
18150	4	1493
1493	4	19173
19173	4	1493
1493	4	19173
19173	4	1493
1493	4	19173
19173	4	1493
1493	4	19173
19173	4	1493
1493	4	19206
19206	4	1493
1493	4	19207
19207	4	1493
1493	4	19207
19207	4	1493
1493	4	19207
19207	4	1493
1493	4	19240
19240	4	1493
1493	4	19845
19845	4	1493
1493	4	19855
19855	4	1493
1494	4	15911
15911	4	1494
1494	4	16701
16701	4	1494
1495	4	14601
14601	4	1495
1495	4	14649
14649	4	1495
1495	4	14649
14649	4	1495
1495	4	14967
14967	4	1495
1495	4	15091
15091	4	1495
1495	4	15129
15129	4	1495
1495	4	15481
15481	4	1495
1495	4	15582
15582	4	1495
1495	4	15911
15911	4	1495
1495	4	15911
15911	4	1495
1495	4	15912
15912	4	1495
1495	4	15913
15913	4	1495
1495	4	16170
16170	4	1495
1495	4	16185
16185	4	1495
1495	4	16223
16223	4	1495
1495	4	16225
16225	4	1495
1495	4	16444
16444	4	1495
1495	4	16646
16646	4	1495
1495	4	16701
16701	4	1495
1495	4	16701
16701	4	1495
1495	4	16701
16701	4	1495
1495	4	16707
16707	4	1495
1495	4	16753
16753	4	1495
1495	4	16763
16763	4	1495
1495	4	17212
17212	4	1495
1495	4	17213
17213	4	1495
1495	4	17244
17244	4	1495
1495	4	17381
17381	4	1495
1495	4	17469
17469	4	1495
1495	4	17474
17474	4	1495
1495	4	17474
17474	4	1495
1495	4	17730
17730	4	1495
1495	4	19173
19173	4	1495
1495	4	19863
19863	4	1495
1496	4	16724
16724	4	1496
1497	4	15128
15128	4	1497
1499	4	14344
14344	4	1499
1499	4	14685
14685	4	1499
1499	4	14793
14793	4	1499
1499	4	14883
14883	4	1499
1499	4	14920
14920	4	1499
1499	4	14920
14920	4	1499
1499	4	14920
14920	4	1499
1499	4	14920
14920	4	1499
1499	4	14920
14920	4	1499
1499	4	15015
15015	4	1499
1499	4	15136
15136	4	1499
1499	4	15343
15343	4	1499
1499	4	15534
15534	4	1499
1499	4	15582
15582	4	1499
1499	4	15587
15587	4	1499
1499	4	15911
15911	4	1499
1499	4	15911
15911	4	1499
1499	4	15911
15911	4	1499
1499	4	15913
15913	4	1499
1499	4	15929
15929	4	1499
1499	4	16325
16325	4	1499
1499	4	16464
16464	4	1499
1499	4	16530
16530	4	1499
1499	4	16536
16536	4	1499
1499	4	16545
16545	4	1499
1499	4	16547
16547	4	1499
1499	4	16660
16660	4	1499
1499	4	16701
16701	4	1499
1499	4	16724
16724	4	1499
1499	4	16805
16805	4	1499
1499	4	16809
16809	4	1499
1499	4	16811
16811	4	1499
1499	4	16814
16814	4	1499
1499	4	16814
16814	4	1499
1499	4	16814
16814	4	1499
1499	4	16833
16833	4	1499
1499	4	16858
16858	4	1499
1499	4	16873
16873	4	1499
1499	4	16884
16884	4	1499
1499	4	17002
17002	4	1499
1499	4	17234
17234	4	1499
1499	4	17235
17235	4	1499
1499	4	17235
17235	4	1499
1499	4	17236
17236	4	1499
1499	4	17236
17236	4	1499
1499	4	17236
17236	4	1499
1499	4	17236
17236	4	1499
1499	4	17236
17236	4	1499
1499	4	17236
17236	4	1499
1499	4	17236
17236	4	1499
1499	4	17244
17244	4	1499
1499	4	17566
17566	4	1499
1499	4	17647
17647	4	1499
1499	4	17707
17707	4	1499
1499	4	18445
18445	4	1499
1499	4	18463
18463	4	1499
1499	4	19041
19041	4	1499
1499	4	19166
19166	4	1499
1499	4	19472
19472	4	1499
1499	4	19818
19818	4	1499
1500	4	14234
14234	4	1500
1500	4	14663
14663	4	1500
1500	4	14891
14891	4	1500
1500	4	15172
15172	4	1500
1500	4	15582
15582	4	1500
1500	4	15911
15911	4	1500
1500	4	15911
15911	4	1500
1500	4	15911
15911	4	1500
1500	4	16309
16309	4	1500
1500	4	16309
16309	4	1500
1500	4	16368
16368	4	1500
1500	4	16701
16701	4	1500
1500	4	16701
16701	4	1500
1500	4	16701
16701	4	1500
1500	4	16701
16701	4	1500
1500	4	16713
16713	4	1500
1500	4	16757
16757	4	1500
1500	4	16833
16833	4	1500
1500	4	16833
16833	4	1500
1500	4	17145
17145	4	1500
1500	4	17185
17185	4	1500
1500	4	17298
17298	4	1500
1500	4	17318
17318	4	1500
1500	4	17376
17376	4	1500
1500	4	17395
17395	4	1500
1500	4	17398
17398	4	1500
1500	4	17429
17429	4	1500
1500	4	17443
17443	4	1500
1500	4	17506
17506	4	1500
1500	4	17563
17563	4	1500
1500	4	17563
17563	4	1500
1500	4	17732
17732	4	1500
1500	4	19176
19176	4	1500
1500	4	19177
19177	4	1500
1501	4	14929
14929	4	1501
1502	4	15913
15913	4	1502
1503	4	15031
15031	4	1503
1503	4	15031
15031	4	1503
1503	4	15031
15031	4	1503
1503	4	17197
17197	4	1503
1504	4	15031
15031	4	1504
1505	4	15575
15575	4	1505
1505	4	16724
16724	4	1505
1506	4	15470
15470	4	1506
1506	4	16534
16534	4	1506
1507	4	15582
15582	4	1507
1508	4	15003
15003	4	1508
1508	4	15528
15528	4	1508
1508	4	15582
15582	4	1508
1508	4	15911
15911	4	1508
1508	4	16701
16701	4	1508
1508	4	16724
16724	4	1508
1508	4	16724
16724	4	1508
1508	4	16724
16724	4	1508
1508	4	16724
16724	4	1508
1508	4	16724
16724	4	1508
1509	4	16724
16724	4	1509
1509	4	16724
16724	4	1509
1510	4	17244
17244	4	1510
1511	4	15031
15031	4	1511
1511	4	15031
15031	4	1511
1511	4	15035
15035	4	1511
1512	4	15582
15582	4	1512
1512	4	16625
16625	4	1512
1513	4	16408
16408	4	1513
1513	4	17529
17529	4	1513
1514	4	14390
14390	4	1514
1514	4	14434
14434	4	1514
1514	4	14672
14672	4	1514
1514	4	14845
14845	4	1514
1514	4	15530
15530	4	1514
1514	4	16376
16376	4	1514
1514	4	16783
16783	4	1514
1514	4	19693
19693	4	1514
1515	4	15582
15582	4	1515
1516	4	17286
17286	4	1516
1517	4	16275
16275	4	1517
1518	4	14163
14163	4	1518
1518	4	15582
15582	4	1518
1518	4	16085
16085	4	1518
1518	4	16085
16085	4	1518
1518	4	16085
16085	4	1518
1518	4	16085
16085	4	1518
1518	4	16085
16085	4	1518
1518	4	16768
16768	4	1518
1518	4	16898
16898	4	1518
1518	4	17567
17567	4	1518
1518	4	17567
17567	4	1518
1519	4	17631
17631	4	1519
1520	4	15046
15046	4	1520
1520	4	15492
15492	4	1520
1520	4	15582
15582	4	1520
1520	4	15911
15911	4	1520
1520	4	16519
16519	4	1520
1520	4	16701
16701	4	1520
1520	4	17594
17594	4	1520
1520	4	17594
17594	4	1520
1520	4	17728
17728	4	1520
1520	4	17762
17762	4	1520
1520	4	19831
19831	4	1520
1521	4	15031
15031	4	1521
1521	4	15031
15031	4	1521
1522	4	16701
16701	4	1522
1523	4	17545
17545	4	1523
1524	4	16701
16701	4	1524
1524	4	16701
16701	4	1524
1524	4	16701
16701	4	1524
1525	4	14999
14999	4	1525
1525	4	15031
15031	4	1525
1525	4	15031
15031	4	1525
1525	4	15031
15031	4	1525
1525	4	15031
15031	4	1525
1525	4	15031
15031	4	1525
1525	4	15031
15031	4	1525
1525	4	15043
15043	4	1525
1525	4	15090
15090	4	1525
1525	4	15090
15090	4	1525
1525	4	15530
15530	4	1525
1525	4	15582
15582	4	1525
1525	4	15938
15938	4	1525
1525	4	16259
16259	4	1525
1525	4	16658
16658	4	1525
1525	4	16701
16701	4	1525
1525	4	16701
16701	4	1525
1525	4	16724
16724	4	1525
1525	4	17145
17145	4	1525
1525	4	17145
17145	4	1525
1525	4	17145
17145	4	1525
1525	4	17145
17145	4	1525
1525	4	17145
17145	4	1525
1525	4	17145
17145	4	1525
1525	4	17145
17145	4	1525
1525	4	17145
17145	4	1525
1525	4	17151
17151	4	1525
1525	4	17151
17151	4	1525
1525	4	17151
17151	4	1525
1525	4	17163
17163	4	1525
1525	4	17163
17163	4	1525
1525	4	17163
17163	4	1525
1525	4	17163
17163	4	1525
1525	4	17163
17163	4	1525
1525	4	17163
17163	4	1525
1525	4	17163
17163	4	1525
1525	4	17165
17165	4	1525
1525	4	17165
17165	4	1525
1525	4	17222
17222	4	1525
1525	4	17222
17222	4	1525
1525	4	17222
17222	4	1525
1525	4	17222
17222	4	1525
1525	4	17237
17237	4	1525
1525	4	17505
17505	4	1525
1525	4	17666
17666	4	1525
1527	4	14298
14298	4	1527
1527	4	14901
14901	4	1527
1527	4	14956
14956	4	1527
1527	4	14989
14989	4	1527
1527	4	14999
14999	4	1527
1527	4	14999
14999	4	1527
1527	4	14999
14999	4	1527
1527	4	14999
14999	4	1527
1527	4	14999
14999	4	1527
1527	4	14999
14999	4	1527
1527	4	14999
14999	4	1527
1527	4	15003
15003	4	1527
1527	4	15031
15031	4	1527
1527	4	15031
15031	4	1527
1527	4	15031
15031	4	1527
1527	4	15031
15031	4	1527
1527	4	15031
15031	4	1527
1527	4	15031
15031	4	1527
1527	4	15031
15031	4	1527
1527	4	15089
15089	4	1527
1527	4	15090
15090	4	1527
1527	4	15127
15127	4	1527
1527	4	15127
15127	4	1527
1527	4	15173
15173	4	1527
1527	4	15173
15173	4	1527
1527	4	15190
15190	4	1527
1527	4	15210
15210	4	1527
1527	4	15454
15454	4	1527
1527	4	15479
15479	4	1527
1527	4	15508
15508	4	1527
1527	4	15509
15509	4	1527
1527	4	15509
15509	4	1527
1527	4	15530
15530	4	1527
1527	4	15530
15530	4	1527
1527	4	15530
15530	4	1527
1527	4	15530
15530	4	1527
1527	4	15530
15530	4	1527
1527	4	15530
15530	4	1527
1527	4	15530
15530	4	1527
1527	4	15530
15530	4	1527
1527	4	15530
15530	4	1527
1527	4	15582
15582	4	1527
1527	4	15582
15582	4	1527
1527	4	15594
15594	4	1527
1527	4	15911
15911	4	1527
1527	4	15911
15911	4	1527
1527	4	15911
15911	4	1527
1527	4	15911
15911	4	1527
1527	4	15911
15911	4	1527
1527	4	15911
15911	4	1527
1527	4	15911
15911	4	1527
1527	4	15911
15911	4	1527
1527	4	15911
15911	4	1527
1527	4	15911
15911	4	1527
1527	4	15911
15911	4	1527
1527	4	15913
15913	4	1527
1527	4	15913
15913	4	1527
1527	4	15929
15929	4	1527
1527	4	15938
15938	4	1527
1527	4	16104
16104	4	1527
1527	4	16259
16259	4	1527
1527	4	16288
16288	4	1527
1527	4	16316
16316	4	1527
1527	4	16443
16443	4	1527
1527	4	16458
16458	4	1527
1527	4	16458
16458	4	1527
1527	4	16543
16543	4	1527
1527	4	16633
16633	4	1527
1527	4	16670
16670	4	1527
1527	4	16701
16701	4	1527
1527	4	16701
16701	4	1527
1527	4	16701
16701	4	1527
1527	4	16701
16701	4	1527
1527	4	16701
16701	4	1527
1527	4	16701
16701	4	1527
1527	4	16701
16701	4	1527
1527	4	16701
16701	4	1527
1527	4	16701
16701	4	1527
1527	4	16701
16701	4	1527
1527	4	16701
16701	4	1527
1527	4	16720
16720	4	1527
1527	4	16724
16724	4	1527
1527	4	16724
16724	4	1527
1527	4	16724
16724	4	1527
1527	4	16724
16724	4	1527
1527	4	16736
16736	4	1527
1527	4	16833
16833	4	1527
1527	4	16833
16833	4	1527
1527	4	17145
17145	4	1527
1527	4	17145
17145	4	1527
1527	4	17145
17145	4	1527
1527	4	17145
17145	4	1527
1527	4	17145
17145	4	1527
1527	4	17145
17145	4	1527
1527	4	17145
17145	4	1527
1527	4	17145
17145	4	1527
1527	4	17145
17145	4	1527
1527	4	17145
17145	4	1527
1527	4	17145
17145	4	1527
1527	4	17145
17145	4	1527
1527	4	17145
17145	4	1527
1527	4	17145
17145	4	1527
1527	4	17145
17145	4	1527
1527	4	17145
17145	4	1527
1527	4	17145
17145	4	1527
1527	4	17145
17145	4	1527
1527	4	17145
17145	4	1527
1527	4	17145
17145	4	1527
1527	4	17145
17145	4	1527
1527	4	17145
17145	4	1527
1527	4	17145
17145	4	1527
1527	4	17145
17145	4	1527
1527	4	17145
17145	4	1527
1527	4	17145
17145	4	1527
1527	4	17145
17145	4	1527
1527	4	17145
17145	4	1527
1527	4	17145
17145	4	1527
1527	4	17145
17145	4	1527
1527	4	17145
17145	4	1527
1527	4	17151
17151	4	1527
1527	4	17151
17151	4	1527
1527	4	17151
17151	4	1527
1527	4	17151
17151	4	1527
1527	4	17151
17151	4	1527
1527	4	17151
17151	4	1527
1527	4	17151
17151	4	1527
1527	4	17151
17151	4	1527
1527	4	17151
17151	4	1527
1527	4	17151
17151	4	1527
1527	4	17151
17151	4	1527
1527	4	17151
17151	4	1527
1527	4	17151
17151	4	1527
1527	4	17151
17151	4	1527
1527	4	17152
17152	4	1527
1527	4	17152
17152	4	1527
1527	4	17153
17153	4	1527
1527	4	17154
17154	4	1527
1527	4	17155
17155	4	1527
1527	4	17155
17155	4	1527
1527	4	17155
17155	4	1527
1527	4	17157
17157	4	1527
1527	4	17158
17158	4	1527
1527	4	17159
17159	4	1527
1527	4	17160
17160	4	1527
1527	4	17163
17163	4	1527
1527	4	17163
17163	4	1527
1527	4	17163
17163	4	1527
1527	4	17163
17163	4	1527
1527	4	17163
17163	4	1527
1527	4	17163
17163	4	1527
1527	4	17163
17163	4	1527
1527	4	17163
17163	4	1527
1527	4	17163
17163	4	1527
1527	4	17163
17163	4	1527
1527	4	17163
17163	4	1527
1527	4	17163
17163	4	1527
1527	4	17163
17163	4	1527
1527	4	17163
17163	4	1527
1527	4	17163
17163	4	1527
1527	4	17163
17163	4	1527
1527	4	17163
17163	4	1527
1527	4	17163
17163	4	1527
1527	4	17166
17166	4	1527
1527	4	17202
17202	4	1527
1527	4	17205
17205	4	1527
1527	4	17218
17218	4	1527
1527	4	17219
17219	4	1527
1527	4	17220
17220	4	1527
1527	4	17222
17222	4	1527
1527	4	17222
17222	4	1527
1527	4	17222
17222	4	1527
1527	4	17222
17222	4	1527
1527	4	17222
17222	4	1527
1527	4	17222
17222	4	1527
1527	4	17222
17222	4	1527
1527	4	17223
17223	4	1527
1527	4	17237
17237	4	1527
1527	4	17244
17244	4	1527
1527	4	17244
17244	4	1527
1527	4	17244
17244	4	1527
1527	4	17244
17244	4	1527
1527	4	17244
17244	4	1527
1527	4	17244
17244	4	1527
1527	4	17300
17300	4	1527
1527	4	17301
17301	4	1527
1527	4	17505
17505	4	1527
1527	4	17505
17505	4	1527
1527	4	17505
17505	4	1527
1527	4	17505
17505	4	1527
1527	4	17505
17505	4	1527
1527	4	17505
17505	4	1527
1527	4	17505
17505	4	1527
1527	4	17505
17505	4	1527
1527	4	17558
17558	4	1527
1527	4	17563
17563	4	1527
1527	4	17563
17563	4	1527
1527	4	17576
17576	4	1527
1527	4	17584
17584	4	1527
1527	4	17594
17594	4	1527
1527	4	17594
17594	4	1527
1527	4	17597
17597	4	1527
1527	4	17597
17597	4	1527
1527	4	17597
17597	4	1527
1527	4	17617
17617	4	1527
1527	4	17642
17642	4	1527
1527	4	17646
17646	4	1527
1527	4	17648
17648	4	1527
1527	4	17649
17649	4	1527
1527	4	17657
17657	4	1527
1527	4	17658
17658	4	1527
1527	4	17666
17666	4	1527
1527	4	17670
17670	4	1527
1527	4	17700
17700	4	1527
1527	4	17710
17710	4	1527
1527	4	17710
17710	4	1527
1527	4	17710
17710	4	1527
1527	4	17728
17728	4	1527
1527	4	17938
17938	4	1527
1527	4	19144
19144	4	1527
1527	4	19173
19173	4	1527
1527	4	19173
19173	4	1527
1527	4	19173
19173	4	1527
1527	4	19173
19173	4	1527
1527	4	19173
19173	4	1527
1527	4	19173
19173	4	1527
1527	4	19173
19173	4	1527
1527	4	19173
19173	4	1527
1527	4	19173
19173	4	1527
1527	4	19199
19199	4	1527
1527	4	19207
19207	4	1527
1527	4	19207
19207	4	1527
1527	4	19207
19207	4	1527
1527	4	19442
19442	4	1527
1527	4	19548
19548	4	1527
1527	4	19586
19586	4	1527
1527	4	19637
19637	4	1527
1527	4	19851
19851	4	1527
1528	4	15031
15031	4	1528
1528	4	19173
19173	4	1528
1529	4	15558
15558	4	1529
1529	4	15558
15558	4	1529
1530	4	15906
15906	4	1530
1530	4	17220
17220	4	1530
1530	4	17220
17220	4	1530
1530	4	17220
17220	4	1530
1530	4	17220
17220	4	1530
1530	4	17232
17232	4	1530
1530	4	17232
17232	4	1530
1531	4	15499
15499	4	1531
1531	4	16635
16635	4	1531
1531	4	16665
16665	4	1531
1531	4	17186
17186	4	1531
1531	4	17563
17563	4	1531
1532	4	17698
17698	4	1532
1534	4	16724
16724	4	1534
1536	4	16833
16833	4	1536
1536	4	17285
17285	4	1536
1536	4	17728
17728	4	1536
1537	4	15911
15911	4	1537
1537	4	17244
17244	4	1537
1538	4	14759
14759	4	1538
1538	4	14769
14769	4	1538
1538	4	14989
14989	4	1538
1538	4	15001
15001	4	1538
1538	4	15001
15001	4	1538
1538	4	15080
15080	4	1538
1538	4	15120
15120	4	1538
1538	4	15121
15121	4	1538
1538	4	15121
15121	4	1538
1538	4	15121
15121	4	1538
1538	4	15127
15127	4	1538
1538	4	15179
15179	4	1538
1538	4	15190
15190	4	1538
1538	4	15522
15522	4	1538
1538	4	15530
15530	4	1538
1538	4	15539
15539	4	1538
1538	4	15582
15582	4	1538
1538	4	15911
15911	4	1538
1538	4	15911
15911	4	1538
1538	4	15911
15911	4	1538
1538	4	15911
15911	4	1538
1538	4	15911
15911	4	1538
1538	4	15911
15911	4	1538
1538	4	15911
15911	4	1538
1538	4	15911
15911	4	1538
1538	4	16104
16104	4	1538
1538	4	16126
16126	4	1538
1538	4	16184
16184	4	1538
1538	4	16239
16239	4	1538
1538	4	16259
16259	4	1538
1538	4	16398
16398	4	1538
1538	4	16464
16464	4	1538
1538	4	16512
16512	4	1538
1538	4	16625
16625	4	1538
1538	4	16701
16701	4	1538
1538	4	16701
16701	4	1538
1538	4	16701
16701	4	1538
1538	4	16701
16701	4	1538
1538	4	16818
16818	4	1538
1538	4	16819
16819	4	1538
1538	4	16826
16826	4	1538
1538	4	16829
16829	4	1538
1538	4	16901
16901	4	1538
1538	4	17135
17135	4	1538
1538	4	17237
17237	4	1538
1538	4	17244
17244	4	1538
1538	4	17244
17244	4	1538
1538	4	17259
17259	4	1538
1538	4	17380
17380	4	1538
1538	4	17494
17494	4	1538
1538	4	17582
17582	4	1538
1538	4	17631
17631	4	1538
1538	4	17662
17662	4	1538
1538	4	17709
17709	4	1538
1538	4	17728
17728	4	1538
1538	4	17849
17849	4	1538
1538	4	18316
18316	4	1538
1538	4	18597
18597	4	1538
1538	4	18622
18622	4	1538
1538	4	19173
19173	4	1538
1538	4	19173
19173	4	1538
1538	4	19173
19173	4	1538
1538	4	19173
19173	4	1538
1538	4	19833
19833	4	1538
1539	4	14284
14284	4	1539
1539	4	14975
14975	4	1539
1539	4	15003
15003	4	1539
1539	4	15121
15121	4	1539
1539	4	15143
15143	4	1539
1539	4	15173
15173	4	1539
1539	4	16239
16239	4	1539
1539	4	16504
16504	4	1539
1539	4	16514
16514	4	1539
1539	4	16517
16517	4	1539
1539	4	16518
16518	4	1539
1539	4	16523
16523	4	1539
1539	4	16524
16524	4	1539
1539	4	16528
16528	4	1539
1539	4	16535
16535	4	1539
1539	4	16582
16582	4	1539
1539	4	16586
16586	4	1539
1539	4	16590
16590	4	1539
1539	4	16593
16593	4	1539
1539	4	16645
16645	4	1539
1539	4	16701
16701	4	1539
1539	4	16701
16701	4	1539
1539	4	16701
16701	4	1539
1539	4	16724
16724	4	1539
1539	4	16778
16778	4	1539
1539	4	16815
16815	4	1539
1539	4	16885
16885	4	1539
1539	4	16934
16934	4	1539
1539	4	17135
17135	4	1539
1539	4	17155
17155	4	1539
1539	4	17557
17557	4	1539
1539	4	17594
17594	4	1539
1539	4	17728
17728	4	1539
1539	4	19859
19859	4	1539
1540	4	16701
16701	4	1540
1540	4	16701
16701	4	1540
1540	4	16701
16701	4	1540
1540	4	16701
16701	4	1540
1540	4	17587
17587	4	1540
1541	4	14920
14920	4	1541
1541	4	14920
14920	4	1541
1541	4	14931
14931	4	1541
1541	4	15001
15001	4	1541
1541	4	15911
15911	4	1541
1541	4	16701
16701	4	1541
1541	4	16701
16701	4	1541
1541	4	16724
16724	4	1541
1541	4	16724
16724	4	1541
1542	4	14788
14788	4	1542
1542	4	15137
15137	4	1542
1542	4	15214
15214	4	1542
1542	4	15360
15360	4	1542
1542	4	16797
16797	4	1542
1542	4	17003
17003	4	1542
1542	4	17269
17269	4	1542
1542	4	17269
17269	4	1542
1542	4	19838
19838	4	1542
1543	4	14964
14964	4	1543
1543	4	15269
15269	4	1543
1543	4	15477
15477	4	1543
1543	4	15582
15582	4	1543
1543	4	15911
15911	4	1543
1543	4	15911
15911	4	1543
1543	4	16671
16671	4	1543
1543	4	16701
16701	4	1543
1543	4	17472
17472	4	1543
1543	4	17573
17573	4	1543
1543	4	18547
18547	4	1543
1543	4	19173
19173	4	1543
1543	4	19851
19851	4	1543
1543	4	19851
19851	4	1543
1544	4	19186
